Temperature[C],Humidity[%],TVOC[ppb],eCO2[ppm],Raw H2,Raw Ethanol,Pressure[hPa],PM1.0,PM2.5,NC0.5,NC1.0,NC2.5,CNT,Fire Alarm
24.57,53.4,1218,409,12922,19416,938.733,1.47,1.53,10.14,1.581,0.036,19968,1
24.55,53.5,1235,408,12925,19425,938.74,1.46,1.52,10.08,1.572,0.036,19969,1
24.55,53.58,1224,406,12925,19427,938.741,1.46,1.52,10.05,1.567,0.035,19970,1
24.51,53.64,1228,408,12933,19426,938.735,1.48,1.54,10.17,1.586,0.036,19971,1
24.49,53.69,1201,403,12924,19423,938.741,1.49,1.55,10.26,1.6,0.036,19972,1
24.48,53.76,1172,400,12924,19429,938.733,1.5,1.56,10.34,1.613,0.036,19973,1
24.47,53.83,1157,400,12929,19429,938.747,1.52,1.58,10.45,1.63,0.037,19974,1
24.45,53.88,1199,403,12926,19423,938.743,1.54,1.6,10.59,1.652,0.037,19975,1
24.44,53.92,1153,402,12930,19449,938.756,1.55,1.61,10.68,1.666,0.038,19976,1
24.4,53.96,1180,400,12927,19436,938.751,1.57,1.63,10.82,1.687,0.038,19977,1
24.4,54.04,1224,420,12924,19424,938.759,1.62,1.68,11.13,1.735,0.039,19978,1
24.41,54.06,1161,401,12926,19436,938.746,1.64,1.71,11.31,1.763,0.04,19979,1
24.38,54.1,1180,404,12925,19430,938.741,1.69,1.75,11.62,1.812,0.041,19980,1
25.61,54.16,1124,400,12940,19455,938.73,1.69,1.76,11.66,1.819,0.041,19981,1
25.99,53.35,1090,400,12941,19456,938.728,1.68,1.74,11.56,1.802,0.041,19982,1
26.15,52.4,1105,400,12940,19449,938.732,1.67,1.73,11.47,1.789,0.04,19983,1
26.29,51.65,1149,400,12936,19445,938.736,1.61,1.67,11.08,1.727,0.039,19984,1
26.36,50.88,1120,400,12934,19446,938.741,1.58,1.65,10.9,1.699,0.038,19985,1
26.41,50.39,1178,400,12927,19434,938.742,1.58,1.64,10.85,1.692,0.038,19986,1
26.5,49.93,1147,400,12933,19445,938.741,1.57,1.63,10.81,1.685,0.038,19987,1
26.57,49.56,1182,400,12930,19438,938.74,1.58,1.64,10.86,1.693,0.038,19988,1
26.61,49.31,1161,401,12934,19439,938.746,1.6,1.66,11,1.716,0.039,19989,1
26.67,49.05,1168,400,12933,19433,938.736,1.62,1.68,11.15,1.739,0.039,19990,1
26.68,48.84,1187,400,12934,19436,938.73,1.61,1.68,11.1,1.731,0.039,19991,1
26.72,48.65,1168,400,12933,19432,938.729,1.63,1.69,11.2,1.746,0.039,19992,1
26.74,48.52,1191,408,12924,19428,938.734,1.64,1.7,11.27,1.758,0.04,19993,1
26.78,48.42,1214,405,12933,19428,938.735,1.67,1.73,11.46,1.787,0.04,19994,1
26.81,48.31,1184,400,12933,19426,938.727,1.74,1.81,11.98,1.869,0.042,19995,1
26.85,48.25,1176,400,12938,19438,938.718,1.79,1.86,12.35,1.926,0.043,19996,1
26.87,48.15,1189,400,12932,19434,938.714,1.85,1.92,12.72,1.983,0.045,19997,1
26.87,48.09,1159,400,12933,19430,938.726,1.85,1.92,12.72,1.983,0.045,19998,1
26.9,48,1208,400,12932,19435,938.727,1.82,1.9,12.56,1.958,0.044,19999,1
26.91,47.94,1193,400,12933,19428,938.722,1.8,1.87,12.42,1.936,0.044,20000,1
26.92,47.89,1208,401,12934,19428,938.722,1.77,1.83,12.15,1.895,0.043,20001,1
26.95,47.83,1174,400,12930,19427,938.72,1.75,1.82,12.03,1.875,0.042,20002,1
26.95,47.75,1208,400,12927,19426,938.724,1.73,1.79,11.88,1.852,0.042,20003,1
27.01,47.74,1178,406,12924,19425,938.732,1.7,1.77,11.7,1.824,0.041,20004,1
27.01,47.68,1224,406,12930,19429,938.731,1.68,1.75,11.59,1.807,0.041,20005,1
27.01,47.68,1189,400,12933,19431,938.735,1.67,1.73,11.48,1.791,0.04,20006,1
27.05,47.62,1172,400,12934,19430,938.735,1.68,1.75,11.58,1.806,0.041,20007,1
27.06,47.55,1226,406,12924,19423,938.748,1.69,1.75,11.6,1.809,0.041,20008,1
27.06,47.52,1235,409,12927,19421,938.739,1.7,1.77,11.73,1.83,0.041,20009,1
27.09,47.49,1203,408,12929,19425,938.739,1.71,1.77,11.74,1.831,0.041,20010,1
25.95,47.5,1262,423,12918,19408,938.737,1.69,1.75,11.6,1.809,0.041,20011,1
25.5,48.26,1300,431,12912,19404,938.737,1.67,1.74,11.51,1.794,0.041,20012,1
25.33,49.11,1289,431,12915,19408,938.738,1.67,1.73,11.47,1.789,0.04,20013,1
25.19,49.92,1243,412,12922,19421,938.737,1.61,1.68,11.1,1.731,0.039,20014,1
25.12,50.54,1262,418,12920,19408,938.74,1.58,1.64,10.85,1.692,0.038,20015,1
25.06,51.08,1251,413,12924,19419,938.738,1.52,1.58,10.43,1.627,0.037,20016,1
24.98,51.51,1226,414,12926,19421,938.733,1.5,1.56,10.35,1.614,0.036,20017,1
24.93,51.8,1214,415,12922,19423,938.737,1.5,1.56,10.32,1.61,0.036,20018,1
24.87,52.15,1193,411,12929,19430,938.735,1.51,1.57,10.41,1.623,0.037,20019,1
24.8,52.39,1226,412,12926,19433,938.745,1.52,1.57,10.43,1.627,0.037,20020,1
24.79,52.55,1233,411,12932,19430,938.749,1.5,1.55,10.29,1.605,0.036,20021,1
24.78,52.73,1205,412,12923,19426,938.744,1.49,1.54,10.22,1.594,0.036,20022,1
24.73,52.85,1187,410,12929,19430,938.742,1.43,1.49,9.84,1.535,0.035,20023,1
24.68,53.02,1212,401,12928,19425,938.74,1.42,1.47,9.76,1.523,0.034,20024,1
24.66,53.09,1239,412,12924,19428,938.738,1.43,1.49,9.86,1.537,0.035,20025,1
24.62,53.25,1214,417,12924,19423,938.733,1.44,1.49,9.89,1.542,0.035,20026,1
24.58,53.28,1253,415,12923,19421,938.726,1.42,1.47,9.76,1.523,0.034,20027,1
24.55,53.41,1226,415,12925,19431,938.737,1.4,1.45,9.62,1.501,0.034,20028,1
24.55,53.49,1187,408,12925,19429,938.739,1.36,1.41,9.34,1.457,0.033,20029,1
24.55,53.57,1189,406,12930,19430,938.741,1.36,1.41,9.35,1.459,0.033,20030,1
24.52,53.61,1251,416,12920,19427,938.739,1.36,1.41,9.35,1.459,0.033,20031,1
24.51,53.7,1254,413,12923,19419,938.737,1.37,1.43,9.44,1.472,0.033,20032,1
24.49,53.75,1237,423,12923,19423,938.736,1.37,1.43,9.44,1.473,0.033,20033,1
24.45,53.81,1256,408,12927,19416,938.738,1.36,1.42,9.38,1.463,0.033,20034,1
24.45,53.85,1254,413,12922,19422,938.729,1.35,1.4,9.27,1.445,0.033,20035,1
24.45,53.96,1253,409,12920,19417,938.735,1.33,1.38,9.16,1.429,0.032,20036,1
24.4,53.97,1287,414,12921,19414,938.739,1.31,1.36,9,1.404,0.032,20037,1
24.43,54.02,1222,415,12922,19419,938.743,1.29,1.34,8.88,1.385,0.031,20038,1
24.41,54.04,1256,412,12924,19409,938.744,1.26,1.31,8.7,1.357,0.031,20039,1
24.4,54.06,1270,411,12923,19413,938.739,1.25,1.3,8.63,1.346,0.03,20040,1
25.61,54.1,1189,400,12939,19433,938.738,1.27,1.32,8.74,1.363,0.031,20041,1
25.96,53.33,1191,400,12934,19433,938.727,1.3,1.35,8.93,1.393,0.031,20042,1
26.13,52.4,1191,400,12937,19439,938.731,1.31,1.36,9.03,1.407,0.032,20043,1
26.26,51.57,1197,400,12931,19433,938.731,1.35,1.41,9.31,1.451,0.033,20044,1
26.36,50.91,1172,400,12936,19432,938.738,1.37,1.42,9.41,1.468,0.033,20045,1
26.43,50.32,1220,400,12929,19420,938.727,1.39,1.45,9.59,1.495,0.034,20046,1
26.47,49.9,1233,406,12932,19420,938.729,1.39,1.44,9.56,1.491,0.034,20047,1
26.56,49.53,1266,417,12921,19415,938.73,1.39,1.45,9.59,1.495,0.034,20048,1
26.61,49.27,1214,404,12931,19427,938.746,1.4,1.45,9.63,1.502,0.034,20049,1
26.63,49.02,1245,403,12934,19420,938.754,1.44,1.5,9.94,1.55,0.035,20050,1
26.68,48.85,1274,410,12923,19417,938.753,1.46,1.51,10.03,1.564,0.035,20051,1
26.72,48.67,1228,406,12929,19415,938.743,1.48,1.54,10.22,1.593,0.036,20052,1
26.75,48.54,1279,408,12927,19410,938.742,1.49,1.55,10.26,1.599,0.036,20053,1
26.81,48.45,1253,412,12932,19416,938.75,1.5,1.56,10.31,1.608,0.036,20054,1
26.81,48.35,1256,403,12929,19419,938.738,1.49,1.54,10.23,1.595,0.036,20055,1
26.87,48.2,1241,403,12933,19425,938.739,1.46,1.52,10.07,1.57,0.035,20056,1
26.87,48.15,1247,413,12927,19412,938.736,1.47,1.52,10.08,1.572,0.036,20057,1
26.91,48.07,1226,401,12930,19409,938.721,1.48,1.54,10.19,1.59,0.036,20058,1
26.92,47.97,1210,400,12936,19429,938.733,1.5,1.55,10.29,1.605,0.036,20059,1
26.95,47.93,1230,400,12930,19419,938.743,1.51,1.56,10.37,1.617,0.037,20060,1
26.94,47.87,1254,409,12926,19417,938.741,1.54,1.6,10.62,1.656,0.037,20061,1
26.94,47.8,1224,407,12927,19416,938.745,1.55,1.61,10.68,1.665,0.038,20062,1
26.98,47.79,1256,408,12925,19415,938.745,1.56,1.62,10.75,1.676,0.038,20063,1
26.96,47.72,1231,400,12928,19418,938.749,1.56,1.62,10.76,1.678,0.038,20064,1
26.99,47.69,1256,412,12923,19416,938.738,1.57,1.63,10.81,1.686,0.038,20065,1
27.02,47.66,1260,408,12931,19420,938.733,1.57,1.63,10.8,1.684,0.038,20066,1
27.02,47.63,1237,400,12931,19420,938.729,1.58,1.64,10.86,1.693,0.038,20067,1
27.04,47.61,1251,406,12928,19420,938.728,1.57,1.63,10.82,1.687,0.038,20068,1
27.04,47.56,1268,413,12922,19415,938.723,1.53,1.59,10.51,1.639,0.037,20069,1
27.05,47.51,1253,406,12929,19420,938.725,1.51,1.56,10.37,1.617,0.037,20070,1
25.91,47.51,1308,432,12919,19407,938.719,1.47,1.53,10.11,1.576,0.036,20071,1
25.48,48.3,1306,433,12916,19407,938.727,1.44,1.49,9.89,1.542,0.035,20072,1
25.3,49.13,1285,429,12916,19407,938.731,1.37,1.43,9.45,1.473,0.033,20073,1
25.17,49.89,1308,436,12911,19409,938.737,1.36,1.41,9.37,1.461,0.033,20074,1
25.1,50.6,1289,422,12920,19413,938.743,1.36,1.41,9.36,1.46,0.033,20075,1
25.02,51.1,1268,425,12923,19413,938.743,1.36,1.42,9.38,1.463,0.033,20076,1
24.95,51.54,1241,409,12925,19418,938.74,1.36,1.41,9.35,1.458,0.033,20077,1
24.92,51.9,1224,413,12925,19415,938.737,1.35,1.4,9.28,1.447,0.033,20078,1
24.83,52.17,1235,411,12928,19421,938.753,1.33,1.38,9.14,1.425,0.032,20079,1
24.8,52.38,1281,409,12931,19424,938.756,1.29,1.34,8.88,1.384,0.031,20080,1
24.76,52.62,1195,404,12925,19414,938.748,1.28,1.33,8.8,1.372,0.031,20081,1
24.71,52.83,1239,400,12932,19421,938.728,1.27,1.32,8.73,1.361,0.031,20082,1
24.69,52.98,1195,400,12936,19430,938.716,1.27,1.32,8.77,1.368,0.031,20083,1
24.66,53.1,1239,400,12930,19418,938.717,1.32,1.38,9.12,1.422,0.032,20084,1
24.61,53.26,1193,400,12933,19433,938.724,1.36,1.41,9.33,1.455,0.033,20085,1
24.62,53.32,1245,410,12930,19422,938.724,1.42,1.47,9.76,1.522,0.034,20086,1
24.58,53.41,1208,400,12935,19424,938.726,1.43,1.48,9.82,1.531,0.035,20087,1
24.57,53.53,1208,400,12934,19423,938.716,1.42,1.48,9.78,1.525,0.034,20088,1
24.54,53.6,1208,400,12934,19424,938.716,1.42,1.47,9.74,1.52,0.034,20089,1
24.49,53.66,1226,406,12927,19421,938.722,1.4,1.45,9.62,1.5,0.034,20090,1
24.48,53.76,1189,400,12933,19433,938.729,1.39,1.45,9.58,1.494,0.034,20091,1
24.48,53.81,1199,400,12934,19432,938.724,1.38,1.44,9.51,1.483,0.034,20092,1
24.44,53.9,1210,400,12933,19417,938.721,1.38,1.44,9.52,1.484,0.034,20093,1
24.44,53.93,1210,400,12934,19429,938.729,1.37,1.42,9.4,1.465,0.033,20094,1
24.44,53.96,1199,400,12934,19427,938.724,1.35,1.4,9.29,1.449,0.033,20095,1
24.41,54.04,1186,400,12937,19432,938.721,1.34,1.39,9.22,1.437,0.032,20096,1
24.38,54.1,1186,400,12937,19439,938.719,1.35,1.41,9.33,1.454,0.033,20097,1
24.38,54.14,1147,400,12937,19446,938.713,1.4,1.45,9.63,1.501,0.034,20098,1
24.37,54.19,1159,400,12939,19438,938.714,1.44,1.5,9.94,1.551,0.035,20099,1
24.34,54.21,1174,403,12934,19430,938.713,1.46,1.52,10.04,1.565,0.035,20100,1
25.57,54.32,1090,400,12950,19455,938.703,1.47,1.53,10.14,1.582,0.036,20101,1
25.93,53.53,1101,400,12949,19458,938.712,1.48,1.54,10.2,1.591,0.036,20102,1
26.13,52.57,1159,400,12940,19436,938.71,1.49,1.55,10.24,1.597,0.036,20103,1
26.25,51.74,1136,400,12942,19449,938.711,1.48,1.54,10.18,1.588,0.036,20104,1
26.33,51.06,1145,400,12944,19446,938.711,1.45,1.51,10,1.56,0.035,20105,1
26.41,50.56,1186,400,12940,19435,938.729,1.44,1.5,9.94,1.55,0.035,20106,1
26.47,50.09,1136,400,12941,19439,938.729,1.43,1.49,9.86,1.537,0.035,20107,1
26.54,49.73,1168,400,12938,19440,938.729,1.43,1.48,9.83,1.533,0.035,20108,1
26.57,49.45,1195,400,12935,19427,938.73,1.42,1.47,9.76,1.523,0.034,20109,1
26.61,49.24,1151,400,12936,19437,938.731,1.42,1.47,9.77,1.523,0.034,20110,1
26.67,49.03,1184,400,12935,19436,938.724,1.44,1.5,9.92,1.547,0.035,20111,1
26.68,48.88,1184,400,12933,19435,938.721,1.45,1.5,9.96,1.553,0.035,20112,1
26.75,48.7,1186,400,12940,19425,938.717,1.5,1.56,10.3,1.607,0.036,20113,1
26.8,48.59,1153,400,12935,19434,938.724,1.51,1.57,10.42,1.625,0.037,20114,1
26.81,48.51,1180,400,12935,19437,938.721,1.53,1.59,10.52,1.64,0.037,20115,1
26.83,48.4,1191,400,12933,19430,938.731,1.53,1.59,10.56,1.646,0.037,20116,1
26.84,48.3,1164,400,12937,19434,938.737,1.56,1.63,10.77,1.679,0.038,20117,1
26.87,48.25,1201,400,12938,19429,938.746,1.59,1.65,10.92,1.703,0.038,20118,1
26.9,48.2,1199,400,12944,19438,938.735,1.59,1.65,10.94,1.706,0.039,20119,1
26.92,48.1,1161,400,12937,19434,938.727,1.58,1.64,10.86,1.694,0.038,20120,1
26.94,48.09,1176,400,12937,19431,938.728,1.57,1.63,10.82,1.688,0.038,20121,1
26.96,48.02,1205,400,12937,19429,938.727,1.58,1.64,10.84,1.69,0.038,20122,1
26.98,47.99,1218,400,12939,19420,938.731,1.57,1.63,10.79,1.682,0.038,20123,1
27.01,47.95,1214,400,12942,19429,938.741,1.56,1.62,10.74,1.675,0.038,20124,1
27.02,47.88,1197,400,12949,19431,938.736,1.58,1.64,10.84,1.691,0.038,20125,1
27.04,47.83,1180,400,12946,19438,938.731,1.58,1.64,10.88,1.697,0.038,20126,1
27.04,47.81,1161,400,12944,19430,938.729,1.57,1.63,10.78,1.682,0.038,20127,1
27.08,47.71,1201,400,12946,19428,938.738,1.61,1.67,11.05,1.724,0.039,20128,1
27.08,47.71,1143,400,12955,19438,938.741,1.64,1.7,11.26,1.756,0.04,20129,1
27.06,47.59,1210,400,12946,19430,938.747,1.71,1.78,11.77,1.835,0.041,20130,1
25.93,47.58,1266,400,12937,19420,938.746,1.72,1.79,11.85,1.848,0.042,20131,1
25.55,48.33,1262,404,12929,19414,938.736,1.72,1.79,11.83,1.845,0.042,20132,1
25.34,49.23,1249,400,12935,19419,938.729,1.71,1.77,11.75,1.832,0.041,20133,1
25.22,50,1247,400,12939,19417,938.734,1.68,1.74,11.54,1.799,0.041,20134,1
25.14,50.66,1193,400,12941,19426,938.735,1.67,1.73,11.47,1.788,0.04,20135,1
25.06,51.14,1161,400,12945,19430,938.733,1.65,1.71,11.35,1.77,0.04,20136,1
24.99,51.6,1214,400,12951,19437,938.729,1.63,1.69,11.18,1.744,0.039,20137,1
24.95,51.91,1149,400,12953,19432,938.729,1.61,1.67,11.09,1.729,0.039,20138,1
24.89,52.19,1210,400,12959,19424,938.744,1.6,1.66,11.01,1.717,0.039,20139,1
24.85,52.33,1161,400,12960,19434,938.74,1.61,1.67,11.08,1.727,0.039,20140,1
24.8,52.54,1212,400,12960,19432,938.731,1.63,1.69,11.19,1.746,0.039,20141,1
24.76,52.66,1130,400,12959,19438,938.741,1.65,1.71,11.35,1.77,0.04,20142,1
24.75,52.75,1176,400,12954,19438,938.74,1.7,1.77,11.73,1.83,0.041,20143,1
24.71,52.87,1191,400,12951,19430,938.738,1.74,1.8,11.95,1.864,0.042,20144,1
24.69,52.97,1195,400,12962,19441,938.735,1.77,1.84,12.16,1.897,0.043,20145,1
24.65,53.02,1182,400,12952,19430,938.734,1.77,1.84,12.19,1.901,0.043,20146,1
24.62,53.17,1193,400,12957,19426,938.733,1.79,1.86,12.32,1.921,0.043,20147,1
24.62,53.28,1207,400,12960,19431,938.724,1.78,1.85,12.25,1.911,0.043,20148,1
24.59,53.3,1161,400,12960,19440,938.728,1.72,1.79,11.87,1.851,0.042,20149,1
24.55,53.35,1174,400,12963,19435,938.726,1.7,1.77,11.73,1.83,0.041,20150,1
24.54,53.39,1210,400,12957,19428,938.724,1.66,1.72,11.4,1.778,0.04,20151,1
24.55,53.41,1147,400,12968,19439,938.728,1.64,1.7,11.26,1.756,0.04,20152,1
24.51,53.39,1212,400,12962,19425,938.737,1.62,1.68,11.14,1.737,0.039,20153,1
24.49,53.4,1147,400,12964,19425,938.738,1.62,1.68,11.16,1.74,0.039,20154,1
24.48,53.36,1174,400,12970,19435,938.725,1.62,1.69,11.18,1.743,0.039,20155,1
24.47,53.33,1189,400,12974,19434,938.735,1.67,1.74,11.51,1.795,0.041,20156,1
24.47,53.31,1163,400,12980,19438,938.731,1.7,1.76,11.68,1.822,0.041,20157,1
24.45,53.36,1140,400,12993,19448,938.746,1.74,1.8,11.95,1.863,0.042,20158,1
24.44,53.35,1092,400,12989,19449,938.732,1.76,1.83,12.15,1.894,0.043,20159,1
24.43,53.38,1107,400,12994,19458,938.731,1.85,1.92,12.72,1.983,0.045,20160,1
25.64,53.32,981,400,13015,19480,938.727,1.88,1.96,12.96,2.02,0.046,20161,1
25.99,52.49,1000,400,13016,19472,938.738,1.96,2.04,13.51,2.107,0.048,20162,1
26.18,51.48,1023,400,13010,19476,938.73,2.01,2.09,13.82,2.155,0.049,20163,1
26.29,50.61,1023,400,13012,19473,938.721,2.04,2.12,14.06,2.192,0.05,20164,1
26.37,49.9,1009,400,13012,19469,938.719,2.04,2.12,14.04,2.19,0.049,20165,1
26.46,49.27,1021,400,13016,19475,938.724,2.05,2.13,14.14,2.205,0.05,20166,1
26.51,48.83,940,400,13017,19477,938.727,2.06,2.14,14.14,2.206,0.05,20167,1
26.57,48.49,927,400,13026,19494,938.729,2.09,2.17,14.37,2.241,0.051,20168,1
26.64,48.15,950,400,13026,19495,938.739,2.11,2.19,14.52,2.264,0.051,20169,1
26.67,47.92,933,400,13023,19499,938.745,2.17,2.26,14.97,2.334,0.053,20170,1
26.68,47.66,956,400,13021,19488,938.753,2.21,2.3,15.22,2.374,0.054,20171,1
26.74,47.44,950,400,13017,19490,938.761,2.22,2.31,15.28,2.382,0.054,20172,1
26.77,47.28,923,400,13027,19491,938.751,2.18,2.27,15.02,2.343,0.053,20173,1
26.8,47.17,925,400,13030,19492,938.739,2.14,2.22,14.71,2.294,0.052,20174,1
26.81,47.09,906,400,13031,19504,938.739,2.09,2.18,14.42,2.248,0.051,20175,1
26.88,47.01,944,400,13029,19498,938.744,2.08,2.16,14.29,2.229,0.05,20176,1
26.9,46.87,944,400,13027,19497,938.749,2.1,2.18,14.42,2.249,0.051,20177,1
26.91,46.78,915,400,13025,19495,938.751,2.09,2.17,14.38,2.242,0.051,20178,1
26.94,46.74,898,400,13023,19503,938.75,2.1,2.18,14.43,2.251,0.051,20179,1
26.95,46.68,919,400,13026,19502,938.751,2.09,2.18,14.41,2.248,0.051,20180,1
26.96,46.68,902,400,13022,19497,938.749,2.09,2.17,14.37,2.241,0.051,20181,1
26.98,46.61,906,400,13016,19498,938.744,2.1,2.18,14.44,2.252,0.051,20182,1
26.98,46.54,894,400,13018,19507,938.744,2.12,2.21,14.62,2.28,0.052,20183,1
27.01,46.49,923,400,13015,19505,938.753,2.13,2.21,14.67,2.288,0.052,20184,1
27.02,46.48,923,400,13020,19502,938.746,2.22,2.3,15.27,2.381,0.054,20185,1
27.05,46.47,933,400,13008,19497,938.754,2.24,2.33,15.41,2.403,0.054,20186,1
27.06,46.44,923,400,13012,19503,938.749,2.25,2.33,15.46,2.41,0.054,20187,1
27.09,46.46,938,400,13009,19499,938.747,2.25,2.33,15.45,2.41,0.054,20188,1
27.11,46.48,954,400,13001,19493,938.74,2.23,2.32,15.35,2.393,0.054,20189,1
27.11,46.44,898,400,13007,19499,938.739,2.21,2.29,15.2,2.371,0.054,20190,1
25.92,46.47,1007,400,12989,19474,938.747,2.21,2.29,15.2,2.37,0.054,20191,1
25.53,47.3,1074,400,12980,19463,938.742,2.17,2.25,14.91,2.324,0.052,20192,1
25.34,48.13,1069,400,12982,19465,938.749,2.17,2.25,14.91,2.326,0.053,20193,1
25.2,48.94,1050,400,12985,19473,938.745,2.17,2.26,14.94,2.33,0.053,20194,1
25.09,49.59,1034,400,12985,19470,938.744,2.18,2.27,15.01,2.34,0.053,20195,1
25.05,50.19,1032,400,12973,19468,938.758,2.17,2.26,14.96,2.334,0.053,20196,1
24.98,50.73,1011,400,12974,19470,938.746,2.16,2.25,14.88,2.32,0.052,20197,1
24.92,51.2,1038,400,12959,19465,938.732,2.13,2.21,14.63,2.281,0.052,20198,1
24.86,51.62,1069,400,12951,19460,938.733,2.1,2.18,14.47,2.256,0.051,20199,1
24.78,52.02,1059,400,12954,19466,938.743,2.05,2.13,14.14,2.205,0.05,20200,1
24.76,52.36,1078,400,12951,19470,938.747,2.06,2.15,14.21,2.216,0.05,20201,1
24.72,52.59,1076,400,12943,19450,938.737,2.09,2.17,14.38,2.243,0.051,20202,1
24.71,52.77,1090,400,12940,19456,938.735,2.1,2.18,14.43,2.251,0.051,20203,1
24.65,52.9,1096,400,12946,19456,938.731,2.1,2.19,14.49,2.259,0.051,20204,1
24.59,53.03,1161,400,12939,19450,938.743,2.11,2.19,14.49,2.26,0.051,20205,1
24.54,53.16,1176,400,12934,19438,938.74,2.05,2.13,14.1,2.198,0.05,20206,1
24.54,53.26,1149,400,12934,19444,938.736,2.02,2.1,13.9,2.168,0.049,20207,1
24.49,53.32,1103,400,12940,19453,938.733,1.98,2.06,13.66,2.13,0.048,20208,1
24.49,53.4,1166,400,12939,19440,938.737,1.96,2.04,13.5,2.105,0.048,20209,1
24.47,53.47,1124,400,12944,19449,938.736,1.99,2.07,13.69,2.134,0.048,20210,1
24.45,53.49,1145,400,12935,19437,938.725,2.03,2.11,13.97,2.178,0.049,20211,1
24.44,53.53,1138,400,12944,19443,938.718,2.04,2.12,14.06,2.193,0.05,20212,1
24.41,53.61,1122,400,12943,19443,938.722,2.04,2.12,14.04,2.189,0.049,20213,1
24.41,53.63,1155,400,12947,19439,938.72,2.03,2.11,13.95,2.176,0.049,20214,1
24.43,53.7,1168,400,12941,19445,938.716,2.04,2.12,14.06,2.192,0.05,20215,1
24.38,53.72,1140,400,12939,19442,938.723,2.05,2.13,14.11,2.201,0.05,20216,1
24.37,53.77,1195,400,12940,19428,938.716,2.05,2.13,14.09,2.197,0.05,20217,1
24.37,53.83,1172,400,12942,19440,938.713,2.07,2.15,14.27,2.226,0.05,20218,1
24.37,53.88,1184,400,12943,19435,938.718,2.11,2.19,14.52,2.264,0.051,20219,1
24.34,53.9,1159,400,12939,19441,938.725,2.12,2.2,14.6,2.277,0.051,20220,1
25.57,53.94,1124,400,12961,19462,938.716,2.15,2.23,14.78,2.306,0.052,20221,1
25.95,53.11,1109,400,12953,19447,938.71,2.15,2.23,14.78,2.305,0.052,20222,1
26.09,52.14,1115,400,12954,19450,938.715,2.14,2.22,14.7,2.292,0.052,20223,1
26.22,51.27,1117,400,12954,19443,938.717,2.13,2.21,14.63,2.281,0.052,20224,1
26.33,50.65,1159,400,12953,19443,938.735,2.11,2.19,14.5,2.261,0.051,20225,1
26.4,50.06,1117,400,12958,19449,938.731,2.09,2.17,14.39,2.243,0.051,20226,1
26.46,49.62,1141,400,12953,19441,938.739,2.07,2.15,14.25,2.222,0.05,20227,1
26.53,49.27,1151,400,12947,19438,938.741,2.03,2.1,13.94,2.174,0.049,20228,1
26.56,48.98,1145,400,12946,19432,938.74,2,2.08,13.78,2.148,0.049,20229,1
26.58,48.83,1166,400,12947,19440,938.734,1.91,1.98,13.15,2.05,0.046,20230,1
26.65,48.71,1191,400,12942,19425,938.733,1.85,1.92,12.73,1.985,0.045,20231,1
26.67,48.55,1157,400,12947,19441,938.733,1.81,1.88,12.47,1.945,0.044,20232,1
26.71,48.49,1220,400,12937,19422,938.726,1.8,1.87,12.42,1.936,0.044,20233,1
26.75,48.34,1222,404,12933,19422,938.723,1.79,1.86,12.32,1.922,0.043,20234,1
26.78,48.22,1201,400,12941,19430,938.726,1.78,1.85,12.23,1.907,0.043,20235,1
26.84,48.14,1224,412,12933,19422,938.73,1.78,1.85,12.24,1.909,0.043,20236,1
26.84,48.07,1220,401,12938,19427,938.721,1.8,1.87,12.41,1.936,0.044,20237,1
26.88,47.99,1266,415,12930,19411,938.723,1.87,1.94,12.84,2.002,0.045,20238,1
26.92,48.01,1264,409,12932,19412,938.726,1.9,1.97,13.08,2.04,0.046,20239,1
26.94,47.87,1256,420,12932,19412,938.731,1.92,1.99,13.21,2.06,0.047,20240,1
26.95,47.83,1212,405,12934,19419,938.715,1.93,2.01,13.29,2.073,0.047,20241,1
26.96,47.83,1237,401,12929,19415,938.719,1.9,1.98,13.09,2.041,0.046,20242,1
26.98,47.77,1264,406,12932,19415,938.724,1.89,1.96,13,2.027,0.046,20243,1
26.99,47.69,1327,421,12926,19405,938.728,1.89,1.97,13.03,2.031,0.046,20244,1
26.99,47.69,1272,420,12932,19411,938.739,1.88,1.96,12.97,2.022,0.046,20245,1
27.04,47.63,1289,408,12923,19409,938.733,1.89,1.96,12.99,2.026,0.046,20246,1
27.06,47.6,1300,422,12924,19398,938.731,1.88,1.96,12.95,2.02,0.046,20247,1
27.04,47.52,1283,415,12932,19407,938.735,1.87,1.95,12.9,2.012,0.045,20248,1
27.06,47.5,1314,408,12932,19411,938.731,1.84,1.91,12.64,1.972,0.045,20249,1
27.05,47.45,1300,423,12929,19398,938.735,1.8,1.87,12.42,1.936,0.044,20250,1
25.92,47.48,1396,450,12913,19384,938.735,1.73,1.8,11.94,1.861,0.042,20251,1
25.48,48.22,1396,449,12911,19374,938.733,1.71,1.78,11.78,1.838,0.042,20252,1
25.33,49.1,1352,436,12916,19383,938.73,1.67,1.74,11.52,1.797,0.041,20253,1
25.2,49.88,1360,442,12915,19386,938.725,1.66,1.72,11.41,1.779,0.04,20254,1
25.09,50.59,1396,438,12922,19389,938.735,1.63,1.69,11.2,1.746,0.039,20255,1
25.03,51.11,1375,433,12919,19397,938.738,1.61,1.68,11.11,1.732,0.039,20256,1
24.96,51.54,1329,423,12917,19393,938.745,1.6,1.66,11.01,1.717,0.039,20257,1
